siren,siret,link,mail,tel,denominationUsuelleEtablissement,numeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,complementAdresseEtablissement,codePostalEtablissement,libelleCommuneEtablissement,activitePrincipaleEtablissement
889377289,8.89E+13,,,,,,,LE PLESSIS,,53240,SAINT-JEAN-SUR-MAYENNE,01.21Z
889426458,8.89E+13,,,02 40 34 10 99,,1,BD,D'ALATRI - RECOUVRANCE,,44190,GETIGNE,01.21Z
889615209,8.90E+13,,,,,,LD,FONTENY,BRISSAC QUINCE,49250,BRISSAC LOIRE AUBANCE,01.21Z
890121833,8.90E+13,,,,,,,BLANCHE LANDE NORD,,44521,OUDON,46.34Z
890121833,8.90E+13,,,,,240,,BLANCHE LANDE NORD,,44521,OUDON,46.34Z
890401045,8.90E+13,astrorhum.fr,,,,69,RUE,JULES VALLES,IMMEUBLE FREE WAY,44340,BOUGUENAIS,46.34Z
890464324,8.90E+13,,,,,3,RUE,DU MOULIN A CUIVRE,,49400,DISTRE,46.34Z
890763568,8.91E+13,,,,,,,LE VAUBERTRAIN,,72340,LHOMME,01.21Z
891015448,8.91E+13,,,,,,,AVOIR,,49160,LONGUE-JUMELLES,46.34Z
891057887,8.91E+13,,,,,1003,RUE,DES TESNIERES,VAUCHRETIEN,49320,BRISSAC LOIRE AUBANCE,01.21Z
891143695,8.91E+13,,,,,,LD,AUNIS,DAMPIERRE SUR LOIRE,49400,SAUMUR,01.21Z
891363228,8.91E+13,,,,,2,RUE,DE LA ROBERDERIE,,53200,CHATEAU-GONTIER-SUR-MAYENNE,46.34Z
891510281,8.92E+13,,,,,1,,LA TRINCANNIERE,,53160,JUBLAINS,01.21Z
891842718,8.92E+13,,,,LES VINS DE MATHIS,105,,LA GATOLIERE,,85250,SAINT-FULGENT,46.34Z
891982241,8.92E+13,,,,,147,,LE VAUD,,44521,OUDON,01.21Z
892263872,8.92E+13,,,,,14,,LES JAMONNIERES,,44310,SAINT-PHILBERT-DE-GRAND-LIEU,01.21Z
892415316,8.92E+13,,,,,64,,GRANDE RUE,RABLAY SUR LAYON,49380,BELLEVIGNE-EN-LAYON,01.21Z
893015180,8.93E+13,,,02 40 54 81 06,,,,LA BIDIERE LE PETIT CLOS,,44690,MAISDON-SUR-SEVRE,01.21Z
893245472,8.93E+13,,,,,,,LES PATAUDERIES,,49700,LOURESSE-ROCHEMENIER,01.21Z
893311902,8.93E+13,,,,CAVE DELAVIGNE,43,BOULEVARD,DE LA LIBERATION,,44220,COUERON,46.34Z
893393520,8.93E+13,,,,SIDRAS,32,RUE,GABRIEL LUNEAU,,44000,NANTES,46.34Z
893814566,8.94E+13,,,,,103,,COURSAY,,44690,MONNIERES,01.21Z
893864389,8.94E+13,,,,MATTE TERROIRS POUR TOUS,,,LA PETITE COMTERIE,,49170,SAINT-GEORGES-SUR-LOIRE,46.34Z
893908723,8.94E+13,,,,,11,RUE,DE NANTES,,44830,BOUAYE,01.21Z
894354091,8.94E+13,,,,,46,,GRANDE RUE,RABLAY SUR LAYON,49380,BELLEVIGNE-EN-LAYON,01.21Z
894388024,8.94E+13,,,,,2,IMP,DES CAVES LE BOURG DION,SAINT REMY LA VARENNE,49250,BRISSAC LOIRE AUBANCE,01.21Z
894465244,8.94E+13,,,,CHATEAU GUIPIERE,5,,LA GUIPIERE,,44330,VALLET,01.21Z
894551068,8.95E+13,,,,,486,RTE,DE ST JOSEPH,,44000,NANTES,46.34Z
894681675,8.95E+13,,,,,,,LA ROUSSIERE,,44330,LA REGRIPPIERE,46.34Z
894683838,8.95E+13,,,,,171,,IMPASSE DU CHAMP DU BOIS,VAUCHRETIEN,49250,BRISSAC LOIRE AUBANCE,01.21Z
894698521,8.95E+13,,,,CHARLOTTE THYREAULT,54,RUE,DES MARTYRS,,49730,TURQUANT,46.34Z
894755032,8.95E+13,,,,,4,RUELLE,DES TREILLES,,49400,SAUMUR,01.21Z
894755891,8.95E+13,,,,,4,RUELLE,DES TREILLES,,49400,SAUMUR,01.21Z
894820604,8.95E+13,,,,,3,,LES AURIERES,,85200,BOURNEAU,46.34Z
894850403,8.95E+13,,,,,46,,GRANDE RUE RABLAY SUR LAYON,,49380,BELLEVIGNE-EN-LAYON,01.21Z
894915206,8.95E+13,,,,,11,RUE,DES MOULINS,,44690,MONNIERES,01.21Z
894947464,8.95E+13,,,,,35,,LE PLESSIS GLAIN,,44450,SAINT-JULIEN-DE-CONCELLES,46.34Z
894963859,8.95E+13,monpetithoublon.com,,,,1,RUE,PAUL DUBOIS,,44000,NANTES,46.34Z
894981562,8.95E+13,,,,,138,RUE,DU PORTEAU,,49400,SAUMUR,01.21Z
894984079,8.95E+13,,,,,64,RUE,DE LA MOTTE,,49400,SAUMUR,46.34Z
897394359,8.97E+13,,,,MAURENE GREGOIRE,1271,RTE,DE LA BAS. COM. L AIGUILLETTE,,44330,MOUZILLON,46.34Z
897468559,8.97E+13,lesinfiltres.fr,,,LES INFILTRES,16,RUE,DES POMMIERS,,49700,DOUE-EN-ANJOU,01.21Z
897636577,8.98E+13,,,,,315,ROUTE,DE MONTSOREAU,,49400,SAUMUR,01.21Z
897710935,8.98E+13,,,,,2,,RUETTE DE LA LANDE,SAINT CYR EN BOURG,49260,BELLEVIGNE-LES-CHATEAUX,01.21Z
897907648,8.98E+13,,,,,182,RTE,DE LA POINTE D'ARCAY,,85460,L'AIGUILLON-LA-PRESQU'ILE,01.21Z
898285002,8.98E+13,,,,,175,RUE,DE LA SEIGNEURIE,CHATEAU PERRAY - CHAVAGNES,49380,TERRANJOU,01.21Z
898319751,8.98E+13,,,,,315,RTE,NOTRE DAME D'ALLENCON,GRAND BONNEZEAUX THOUARCE,49380,BELLEVIGNE-EN-LAYON,01.21Z
898377908,8.98E+13,domainedessylphes.com,,,,1,CHEMIN,DE TRELEBOURG,,44760,LES MOUTIERS-EN-RETZ,01.21Z
898521042,8.99E+13,,,,,7,RUE,NEUVE,RABLAY SUR LAYON,49380,BELLEVIGNE-EN-LAYON,01.21Z
898585229,8.99E+13,,,,,34,RUE,NEUVE,,72150,COURDEMANCHE,01.21Z
898799259,8.99E+13,,,,,15,RUE,ST VINCENT,RABLAY SUR LAYON,49380,BELLEVIGNE-EN-LAYON,01.21Z
899624985,9.00E+13,,,,CAVE GREGOIRE,1271,ROUTE,DE LA BASSE COMMUNE,L AIGUILLETTE,44330,MOUZILLON,46.34Z
899754345,9.00E+13,,,,,250,,LE HAUT PERRON,,44430,LE LOROUX-BOTTEREAU,01.21Z
899853816,9.00E+13,,,,,,CHEMIN,DE L'AIGLERIE,L'AIGLERIE,49170,SAVENNIERES,01.21Z
900004144,9.00E+13,rezhin.fr,contact@rezhin.fr,09 85 07 76 36,REZHIN,99,RUE,CENTRALE,,44420,MESQUER,46.34Z
900113200,9.00E+13,,,,PAIN DE MINUIT,2,RUE,DES DERVALLIERES,,44000,NANTES,46.34Z
900605460,9.01E+13,,,,,31,RUE,DES TROGLODYTES,CHACE,49260,BELLEVIGNE-LES-CHATEAUX,46.34Z
900676057,9.01E+13,,,,,51,RUE,DE LA MAISON NEUVE,,85200,SAINT-MICHEL-LE-CLOUCQ,01.21Z
900787359,9.01E+13,,,,,,,LES ESSARTS SAINT-AUBIN DE LUIGN,,49190,VAL-DU-LAYON,46.34Z
900802026,9.01E+13,,,,,,,LES ESSARTS SAINT-AUBIN DE LUIGN,,49190,VAL-DU-LAYON,01.21Z
901088930,9.01E+13,,,,,,,LES PIERRES MESLIERES,,44150,ANCENIS-SAINT-GEREON,01.21Z
901243857,9.01E+13,,,,,135,,LA BRONNIERE,,44430,LE LOROUX-BOTTEREAU,01.21Z
901279778,9.01E+13,matfeux.fr,,,LA CAVE DES MATFEUX,289,AVENUE,NATIONALE,,72230,ARNAGE,46.34Z
901436212,9.01E+13,,,,,,,LE PRESSOIR,,72500,SAINT PIERRE DE CHEVILLE,01.21Z
901513440,9.02E+13,la-cave-de-benoit.fr,,02 40 59 73 42,LA CAVE DE BENOIT,105,ROUTE,DE RENNES,,44700,ORVAULT,46.34Z
901689026,9.02E+13,,,,,316,,LE PAY,,44190,SAINT-LUMINE-DE-CLISSON,01.21Z
901901751,9.02E+13,,,,,2,,CHEMIN DES PEUPLERAIES,CHACE,49260,BELLEVIGNE-LES-CHATEAUX,01.21Z
902836584,9.03E+13,,,,,7,RUE,DE L'EGLISE,,49400,DISTRE,01.21Z
903061778,9.03E+13,,,,,20,RUE,DU PEUIL,,49590,FONTEVRAUD-L'ABBAYE,01.21Z
903652824,9.04E+13,,,,,93,,GRAND'RUE,,49400,VARRAINS,01.21Z
903693323,9.04E+13,,,,,,,LA GAUCHERIE,FAVERAYE MACHELLES,49380,BELLEVIGNE-EN-LAYON,01.21Z
903860740,9.04E+13,,,,,17,RUE,"DE L'ARGURAY, CHAVANNES",,49260,LE PUY-NOTRE-DAME,01.21Z
903927630,9.04E+13,,,,,320,LD,LA PAONNERIE - ANETZ,ANETZ,44150,VAIR-SUR-LOIRE,01.21Z
904049111,9.04E+13,lacavenature.com,,,LA CAVE NATURE,6,RUE,STEPHANE GUILLEME,06-aot,85000,LA ROCHE-SUR-YON,46.34Z
904289410,9.04E+13,,,,,8,RUE,DE L'ABBAYE,,49190,ROCHEFORT-SUR-LOIRE,01.21Z
904346517,9.04E+13,,,,,63,RUE,DES ROCHES,,49260,VAUDELNAY,01.21Z
904769015,9.05E+13,,,02 40 06 98 32,,2,,LA GANOLIERE,,44190,GORGES,01.21Z
905263554,9.05E+13,,,,DOMAINE DE LA GANOLIERE,,,LA GANOLIERE,,44190,GORGES,46.34Z
905306890,9.05E+13,,,,SAS TENDU NEGOCIANT-VINIFICATEUR,,,PLAISANCE,,49190,ROCHEFORT-SUR-LOIRE,46.34Z
907698633,9.08E+13,,,02 40 45 60 50,,4,RUE,DE LA COURTILLETAIS,,44780,MISSILLAC,01.21Z
907715304,9.08E+13,,,,BIO FOLIETTE,35,RUE,DE LA FONTAINE,,44690,LA HAIE-FOUASSIERE,01.21Z
907740294,9.08E+13,,,,,13,RUE,DE LA MAIRIE,,49400,VARRAINS,01.21Z
907796007,9.08E+13,,,,,18,IMPASSE,DE LA GRANDE FORGE,,85000,LA ROCHE-SUR-YON,46.34Z
908000011,9.08E+13,domainedespetitsquarts.fr,contact@domainedespetitsquarts.com,02 41 54 03 00,,,,LA DOUVE FAYE D'ANJOU,,49380,BELLEVIGNE-EN-LAYON,01.21Z
908116437,9.08E+13,,,,,2,RUE,SAINT-DENIS,,49100,ANGERS,46.34Z
908330913,9.08E+13,,,,,324,LD,LA BRETONNIERE,,44690,MAISDON-SUR-SEVRE,01.21Z
908442650,9.08E+13,,,,,18,RUE,RENE BRILLET,LIEU DIT L'ENFER,49290,CHALONNES-SUR-LOIRE,01.21Z
908482714,9.08E+13,,,,,20,RUE,DES OUCHES,LA GRANDE NOE,44120,VERTOU,01.21Z
908525322,9.09E+13,,,,,7,RUE,GUSTAVE EIFFEL,,49110,BEAUPREAU-EN-MAUGES,46.34Z
908617624,9.09E+13,,,,BIEAUFOOD,23,RUE,GEORGE SAND,,44000,NANTES,46.34Z
908685563,9.09E+13,,,,,,LIEU DIT,LES NERONS,,72340,MARCON,01.21Z
908823016,9.09E+13,,,,,3,CITE,MAURICE VASSEUR,,72110,SAINT-COSME-EN-VAIRAIS,01.21Z
909099012,9.09E+13,,,,,6,RUE,MAURICE DUVEAU,DOUE LA FONTAINE,49700,DOUE-EN-ANJOU,01.21Z
909189623,9.09E+13,,,,TERRE DE FRANCE,58,BOULEVARD,DE STRASBOURG,,49000,ANGERS,01.21Z
909233090,9.09E+13,,,,,260,,LE BAS PONCEAU,,44850,LIGNE,01.21Z
909415457,9.09E+13,,,,,54,IMP,DU PONTREAU LE PONTREAU,,44330,MOUZILLON,01.21Z
909538282,9.10E+13,,,,,15,RUE,DE LA BRUYERE,ST CYR EN BOURG,49260,BELLEVIGNE-LES-CHATEAUX,01.21Z
909618266,9.10E+13,,,,,9,,CHAVIGNY,,85400,SAINTE-GEMME-LA-PLAINE,01.21Z
909829962,9.10E+13,,,,,31,,ROUTE DE LA CROCHETTE,ST SATURNIN SUR LOIRE,49250,BRISSAC LOIRE AUBANCE,01.21Z
909887150,9.10E+13,,,,,20,,LE MARCHE NOUVEAU,,85670,SAINT-ETIENNE-DU-BOIS,01.21Z
909887150,9.10E+13,,,,,,,LE LANDREAU VILLAGE,,44330,VALLET,01.21Z
909982076,9.10E+13,,,,,137,RUE,DES ROCHES,CHAMPAGNE,49260,VAUDELNAY,01.21Z
910038769,9.10E+13,,,,,97,,BRETIGNE,,44330,PALLET (LE),01.21Z
910084227,9.10E+13,domainedesgatz.fr,domainedesgatz@gmail.com,,DOMAINE DES GATZ,15,,LA DERTINIERE ANETZ,,44150,VAIR-SUR-LOIRE,01.21Z
910243906,9.10E+13,,,,LA VIE DES BULLES,,CHE,DE CHATEAU ROUSSET,LE THOUREIL,49160,GENNES-VAL-DE-LOIRE,46.34Z
910337195,9.10E+13,,,,,8,,LE POIRIER,,44310,LA LIMOUZINIERE,01.21Z
910396308,9.10E+13,,,,,4,RTE,DE BELLEVUE,SAINT AUBIN DE LUIGNE,49190,VAL-DU-LAYON,46.34Z
910440221,9.10E+13,,,,,,LD,LE GRAND JAUGE,VALANJOU,49120,CHEMILLE-EN-ANJOU,01.21Z
910491224,9.10E+13,,,,,,,LA LANDE,,72340,LHOMME,01.21Z
910566553,9.11E+13,,,,MPWN,9,RUE,MADAME DE SEVIGNE,,53410,LA GRAVELLE,46.34Z
910670413,9.11E+13,,,,,22,RUE,SAINT VINCENT,,72150,LE GRAND-LUCE,46.34Z
910690627,9.11E+13,,,,,,,LES HAUTS MORTIERS,,44190,GORGES,01.21Z
910915032,9.11E+13,,,,,,LD,LA ROUSSELLERIE,CHANZEAUX,49120,CHEMILLE-EN-ANJOU,46.34Z
910967751,9.11E+13,,,,,3,RUE,DU 13 AOUT 1944,,49400,ROU-MARSON,01.21Z
911246791,9.11E+13,,,,,144,RUE,DE LA DRAPERIE,LIRE,49270,OREE-D'ANJOU,01.21Z
911737237,9.12E+13,,,,,,,ROUTE DE BEL AIR BELIGNE,THOUARCE,49380,BELLEVIGNE-EN-LAYON,01.21Z
911909513,9.12E+13,,,,,,,LA PERRIERE,,44850,LIGNE,01.21Z
912134806,9.12E+13,,,,LES BONNES BOUTEILLES,,RUE,DES GIRAUMERIES,ZA LA CROIX DES LANDES,53940,SAINT-BERTHEVIN,46.34Z
912461159,9.12E+13,,,,,,,LIEU DIT LE FRESCHE,LA POMMERAYE,49110,MAUGES-SUR-LOIRE,01.21Z
912646106,9.13E+13,,,,,8,RUE,PERINELLE,SAINT-LAMBERT-DU-LATTAY,49190,VAL-DU-LAYON,46.34Z
912852126,9.13E+13,,,,,2,CHEMIN,DE BELLE ROCHE,,44240,LA CHAPELLE-SUR-ERDRE,01.21Z
912981750,9.13E+13,,,,,,,LA COUR,,44370,MONTRELAIS,46.34Z
913123972,9.13E+13,,,,,8,LD,LE MOULIN DE SABLON,LA FOSSE DE TIGNE,49310,LYS-HAUT-LAYON,46.34Z
913190773,9.13E+13,,,,,17,RUE,DE QUIMPER,,44800,SAINT-HERBLAIN,46.34Z
913285292,9.13E+13,,,,,30,,GRANDE RUE BRION,,49250,LES BOIS D'ANJOU,01.21Z
913340444,9.13E+13,,,,,31,RUE,LEON GAUMONT,,44700,ORVAULT,46.34Z
913384079,9.13E+13,,,,,30,RUE,DE L'ONGLEE,,49290,CHALONNES-SUR-LOIRE,01.21Z
913443842,9.13E+13,,,,,7,CHE,DE LA COUDRE JUIGNE SUR LOIRE,JUIGNE SUR LOIRE,49320,LES GARENNES SUR LOIRE,01.21Z
913478152,9.13E+13,,,,,,,LES SAULES,,49290,CHAUDEFONDS-SUR-LAYON,01.21Z
913896007,9.14E+13,,,,,15,AVENUE,DE LA GALICE,,44190,GORGES,46.34Z
913896007,9.14E+13,,,,,,,LA VRIGNAIS,,44140,AIGREFEUILLE-SUR-MAINE,46.34Z
914006820,9.14E+13,initiative-vendeebocage.fr,i5nccgdwugvkanjpauda@n.o-w-o.info,02 51 43 87 25,LA CAVE D'HERVE,14,ROUTE,DE POITIERS,,85290,SAINT-LAURENT-SUR-SEVRE,46.34Z
914174354,9.14E+13,terresdimaginaire.fr,,,TERRES D'IMAGINAIRE,950,CHEMIN,DE LA GUERINIERE,LES BASSES BROSSES,49190,ROCHEFORT-SUR-LOIRE,01.21Z
914840061,9.15E+13,,,,,18,ROUTE,DE CLISSON,,44190,SAINT-LUMINE-DE-CLISSON,01.21Z
914879796,9.15E+13,,,,,17,,LE PLESSIS DE CHANZEAUX,CHANZEAUX,49120,CHEMILLE-EN-ANJOU,01.21Z
914882030,9.15E+13,,,,,487,RTE,DES GROUAS MARTIGNE-BRIAND,,49380,TERRANJOU,46.34Z
915046080,9.15E+13,,,,,13,,ROUTE DE VAUCHRETIEN,FAYE D'ANJOU,49380,BELLEVIGNE-EN-LAYON,01.21Z
915100341,9.15E+13,,,,,1,CHEMIN,DES VERCHERS,,49260,LE PUY-NOTRE-DAME,46.34Z
915117204,9.15E+13,domainedesgrouas.com,contact@domainedesgrouas.com,,,487,RTE,DES GROUAS MARTIGNE BRIAND,,49380,TERRANJOU,01.21Z
915208946,9.15E+13,,,,,5,RUE,DU CANAL,,44210,PORNIC,46.34Z
915248090,9.15E+13,gazeau-baldi.com,,09 71 46 35 48,,,,LA GAUDINIERE,,72340,LHOMME,01.21Z
917643850,9.18E+13,,,,,33,,LA RINIERE,,44430,LE LANDREAU,01.21Z
917649402,9.18E+13,,,,,74,RUE,VALBRUN,,49730,PARNAY,01.21Z
917769317,9.18E+13,,,,,8,ROUTE,DE SAINT-MARS LA REORTHE,,85590,LES EPESSES,46.34Z
917802852,9.18E+13,,,,,14,RUE,PIERRE LANDAIS,,44430,LE LOROUX-BOTTEREAU,01.21Z
917901548,9.18E+13,,,,,2,R,DU PELICAN LA POMMERAYE,LA POMMERAYE,49110,MAUGES-SUR-LOIRE,01.21Z
917915209,9.18E+13,,,,,19,,L'OREE DU CHATEAU LIRE,,49270,OREE-D'ANJOU,01.21Z
917929812,9.18E+13,domainedessaulaies.fr,contact@domainedessaulaies.fr,02 41 54 30 66,,1,R,DES MONTS FAYE D'ANJOU,,49380,BELLEVIGNE-EN-LAYON,01.21Z
918356551,9.18E+13,,,,,2,RUE,DE SAINT - GERMAIN,,53420,CHAILLAND,01.21Z
918371931,9.18E+13,,,,,,,LES CAVES,,49260,VAUDELNAY,01.21Z
918372517,9.18E+13,,,,,3,IMP,DE LA TOURETTERIE,ST SATURNIN SUR LOIRE,49250,BRISSAC LOIRE AUBANCE,01.21Z
919114462,9.19E+13,,,,VINICURIEN,10,RUE,CROIX BOULEUX,,53200,CHATEAU-GONTIER-SUR-MAYENNE,46.34Z
919292532,9.19E+13,,,,,8,,LE VIVIER,ZA,85140,SAINTE-FLORENCE,46.34Z
919571588,9.20E+13,,,,,,,LA CONFORDIERE,,49370,BECON-LES-GRANITS,01.21Z
919744623,9.20E+13,,,,,139,RUE,GEORGES CLEMENCEAU,,85350,L'ILE-D'YEU,46.34Z
919760512,9.20E+13,,,,,2,,LA GRANDE RAGOTIERE,,44330,LA REGRIPPIERE,01.21Z
920039047,9.20E+13,,,,VITIVI,66,RUE,LOUIS MORON,,49250,BRISSAC LOIRE AUBANCE,01.21Z
920047347,9.20E+13,domainedelauriere.fr,,,,,,LâAURIERE,,44330,LA CHAPELLE-HEULIN,01.21Z
920354016,9.20E+13,,,,BARBET YANNICK,33,RUE,DE LâAUBEPINE,,72300,VION,46.34Z
920383858,9.20E+13,,,,,119,RTE,DE SAUMOUSSAY LA PERRIERE,ST CYR EN BOURG,49260,BELLEVIGNE-LES-CHATEAUX,01.21Z
920900396,9.21E+13,,,,,39,ROUTE,DE SAUMUR,,49730,PARNAY,46.34Z
921651576,9.22E+13,,,,,,,LES BROSSES,CHAMP SUR LAYON,49380,BELLEVIGNE-EN-LAYON,01.21Z
922204771,9.22E+13,,,,,13,CHEMIN,DES GRANDS JARDINS,LA CRESPELIERE,44310,SAINT-PHILBERT-DE-GRAND-LIEU,01.21Z
922312145,9.22E+13,,,,,114,CHEMIN,DU METREAU,LE GRAND AIRAULT,49190,ROCHEFORT-SUR-LOIRE,01.21Z
922331632,9.22E+13,,,,,24,RUE,DU DAUDET,MONTJEAN SUR LOIRE,49110,MAUGES-SUR-LOIRE,01.21Z
922400304,9.22E+13,,,,,1,RUE,DE CASSINELLE,,85770,VIX,01.21Z
922694336,9.23E+13,,,,,28,PLACE,SAINTE-CROIX,,49190,ROCHEFORT-SUR-LOIRE,01.21Z
924637069,9.25E+13,,,,,272,CHEMIN,D'YVANDEAU,CONSERV ACTIVITES VITICOLE ET VINIC,72200,LA FLECHE,01.21Z
924832777,9.25E+13,,,,,5281,RUE,DE LA FONTAINE,MOLLAY,49260,SAINT-JUST-SUR-DIVE,46.34Z
924938285,9.25E+13,,,,,1,,LA HAUTE COUDRAIE,,49560,CLERE-SUR-LAYON,01.21Z
925192296,9.25E+13,,,02 40 33 93 05,VIGNOBLES FBV,41,RUE,SAINT-VINCENT,,44330,VALLET,46.34Z
927449660,9.27E+13,,,,,72,RUE,DE LA PALEINE,SAINT-CYR-EN,49260,BELLEVIGNE-LES-CHATEAUX,01.21Z
927476317,9.27E+13,domainedesjumeaux.fr,domainedesjumeaux@gmail.com,,SCEV DOMAINE DES JUMEAUX,30,RUE,DE LA MAIRIE,CHAILLE SOUS LES ORMEAUX,85310,RIVES DE L'YON,01.21Z
927762724,9.28E+13,,,,,24,RUE,RABELAIS,CHAMP SUR LAYON,49380,BELLEVIGNE-EN-LAYON,01.21Z
927834416,9.28E+13,,,,,,,LA VIGNE,,49370,SAINT-CLEMENT-DE-LA-PLACE,01.21Z
927844035,9.28E+13,,,,,60,CHEMIN,DE HAUTE PERCHE,,49610,SAINT-MELAINE-SUR-AUBANCE,46.34Z
927915272,9.28E+13,,,,,,RUE,SAINT VINCENT,LA HAUTIERE,44690,SAINT-FIACRE-SUR-MAINE,01.21Z
928024876,9.28E+13,chateauguipiere.com,,02 40 23 40 66,CAVE 1842,32,AVENUE,LOUIS LAJARRIGE,,44500,LA BAULE-ESCOUBLAC,46.34Z
928381466,9.28E+13,,,,,23,RUE,DU PIC MARTIN,,49190,ROCHEFORT-SUR-LOIRE,01.21Z
928381821,9.28E+13,,,,,32,BOULEVARD,ALBERT EINSTEIN,,44300,NANTES,46.34Z
928663087,9.29E+13,bocage-wines.com,,,,2,,LES CHAUSSELIERES,,44330,LE PALLET,01.21Z
928962430,9.29E+13,,,,,5,,LE BROUSSAIS,,44460,SAINT-NICOLAS-DE-REDON,46.34Z
929082972,9.29E+13,,,,,,,LE BOIS D ORTIE,,49730,TURQUANT,01.21Z
929233435,9.29E+13,,,,,,,LA GAUDINIERE,,72340,LHOMME,46.34Z
929252195,9.29E+13,,,,,1,,LA MAISON NEUVE,,44190,GORGES,01.21Z
929574606,9.30E+13,,,,,9,RUE,DU PERE GIRAULT,SAINT AUBIN DE LUIGNE,49190,VAL-DU-LAYON,01.21Z
929601565,9.30E+13,,,,,2,RUE,PAUL LANGEVIN,,44210,PORNIC,46.34Z
930164363,9.30E+13,,,,,186,,LE CHENE (LIRE),,49270,OREE D'ANJOU,01.21Z
930383468,9.30E+13,,,,,950,CHEMIN,DE LA GUERINIERE,LES BASSES BROSSES,49190,ROCHEFORT-SUR-LOIRE,46.34Z
930422118,9.30E+13,,,,,,,LE PONT DE LIVIER,SAINT-GEORGES-SUR-LAYON,49700,DOUE EN ANJOU,01.21Z
930553433,9.31E+13,,,,,373,CHEMIN,DU GRAND BONNEZEAUX,THOUARCE,49380,BELLEVIGNE-EN-LAYON,01.21Z
930667142,9.31E+13,,,,,8,,CHOORHOEKSEWEG,,4424 NW,,46.34Z
931085005,9.31E+13,,,,,64,,GRANDE RUE,RABLAY SUR LAYON,49380,BELLEVIGNE-EN-LAYON,46.34Z
931142780,9.31E+13,,,02 41 78 04 21,,,CHEMIN,DU BAS PE,DOMAINE SAINT PIERRE,49290,CHAUDEFONDS-SUR-LAYON,01.21Z
931446645,9.31E+13,,,,,4,RUE,DE L'ARGURAY,,49260,LE PUY-NOTRE-DAME,01.21Z
931851109,9.32E+13,,,,,8,RUE,DE LA POSTE,,49290,CHAUDEFONDS-SUR-LAYON,46.34Z
933203911,9.33E+13,,contact@beachbum-beer.fr,,,6,RUE,JOSEPH ADOLPHE ROUSSE,,44210,PORNIC,46.34Z
933387466,9.33E+13,,,,,9,BOULEVARD,GABRIEL GUIST'HAU,,44000,NANTES,46.34Z
933467441,9.33E+13,,,,,44,PLACE,DE L'EGLISE,,85140,SAINT-MARTIN-DES-NOYERS,46.34Z
933978025,9.34E+13,,,,,,RUE,DES SAUVINS,LE CHAMP DE LA GAGNERIE - SAINT LAMBERT DU LATTAY,49750,VAL-DU-LAYON,01.21Z
934568890,9.35E+13,,,,,58,ROUTE,DE LA LOSANGERE,,44330,MOUZILLON,01.21Z
935185934,9.35E+13,,,,,8,RUE,AUGUSTE LEPERE,,44100,NANTES,46.34Z
935366344,9.35E+13,,,,,18,RUE,DU DOCTEUR STEPHANE LEDUC,,44700,ORVAULT,46.34Z
935373076,9.35E+13,,,,HUGO GIRARD,6,RUE,THIERS,,49100,ANGERS,01.21Z
937572352,9.38E+13,,,,,5,RUE,DES CAVES,SOUSIGNE MARTIGNE-BRIA,49540,TERRANJOU,01.21Z
937706844,9.38E+13,,,,,,,L'HOMMELAIS,,44310,SAINT-PHILBERT-DE-GRAND-LIEU,01.21Z
938273950,9.38E+13,,,,DELPHINE CHUFFART,,,BEAU SOLEIL,DOMAINE DE BEAU SOLEIL,44430,LE LANDREAU,01.21Z
938428166,9.38E+13,,,,,,,LES BROSSES,TIGNE,49310,LYS-HAUT-LAYON,01.21Z
938735875,9.39E+13,,,,,150,CHEMIN,DU PONT NEUF,TIGNE,49540,LYS-HAUT-LAYON,01.21Z
938949385,9.39E+13,neos.com,,,NEOS,26,RUE,LEOPOLD PALUSTRE,,49400,SAUMUR,46.34Z
939976155,9.40E+13,,,,,1,RUE,ANTOINE CRISTAL,CHATEAU DE PARNAY,49730,PARNAY,01.21Z
940066905,9.40E+13,,,,,29,RUE,LEON SAY,,44000,NANTES,46.34Z
940713373,9.41E+13,,,,,1008,RUE,DES MONTAIGUS,,49290,CHALONNES-SUR-LOIRE,01.21Z
941227274,9.41E+13,,,,DOMAINE DU TRAIT VERT,11,,LA RETORIERE,,44190,GETIGNE,01.21Z
941346710,9.41E+13,,,,DOMAINE DU TILLEUL,1002,ROUTE,DE L'AIGUILLETTE,,44330,MOUZILLON,46.34Z
941445603,9.41E+13,,,,,1,RUE,DE LA BRECHE,LES VERCHERS-SUR-LAYON,49700,DOUE-EN-ANJOU,01.21Z
941451056,9.41E+13,,,,,306,CHEMIN,DES FERRIERES,THOUARCE,49380,BELLEVIGNE-EN-LAYON,01.21Z
941485971,9.41E+13,,,,LE MOULIN PINEAU,1,CHEMIN,DES BREVERRIERES (LE MESNIL-EN-VALLEE),,49410,MAUGES-SUR-LOIRE,01.21Z
941490138,9.41E+13,closapopulus.fr,,,,47,RUE,DU BOURG NEUF,,49400,VARRAINS,01.21Z
941965816,9.42E+13,,,,,3,RUE,DU PALAIS DE JUSTICE,,49560,PASSAVANT-SUR-LAYON,01.21Z
942252537,9.42E+13,,,,DE VILLETROUVEE,76,COUR,DE VILLETROUVEE,,49290,CHALONNES-SUR-LOIRE,01.21Z
942272634,9.42E+13,,,,,1,RUE,ANTOINE CRISTAL,,49730,PARNAY,01.21Z
